股票代码,标题,作者ID,最后更新
600900,有没有人跟我一样，是豆包叫我买长江电力的,未知,03-12 09:10
600900,豆包力荐,未知,03-12 09:18
600900,普遍大跌的时候，你才会想起长江电力的好。他不怎么涨，但真抗跌呀！,未知,03-13 02:25
600900,太让人失望了,未知,03-13 02:43
600900,太不争气快上去,未知,03-13 02:36
600900,绿吧，让我再接一点,未知,03-13 01:17
600900,就是买的太少了,未知,03-13 01:10
600900,往下砸的时候，大单真牛逼。。,未知,03-13 01:43
600900,11连红，厉害了,未知,03-13 01:07
600900,长江电力适合长线投资，短线就别操作。,未知,03-13 09:15
600900,下周能上28吗,未知,03-13 01:16
600900,巴菲特告诉我，投资要永远保住本金，慢即是快,未知,03-13 01:12
600900,天天数钱数到手抽筋,未知,03-13 12:02
600900,我也是豆包推介买的,未知,03-13 01:10
600900,长电啥时候给我个机会我也要买,未知,03-13 11:52
600900,兄弟们我一月底借了信贷25000买了一千股不会套住吧信贷半年半年内能到27吗,未知,02-25 02:21
600900,买少了很难受,未知,03-13 12:50
600900,这种大盘股是A股市场的压舱石，大涨不可能，大跌也不可能，既便利润100%也没有涨,未知,03-13 11:20
600900,26.81本，卖是不可能卖的，不想着赚钱，回本了就下馆子庆祝，不回本不消费，大不,未知,02-26 01:44
600900,所以怕什么呢？央国企背景都怕？买那些st就不怕了？这个比黄金石油稳懂了吧？后面是,未知,03-13 12:05
600900,我来了，准备长线吃股息，有搞头吗,未知,03-13 10:27
600900,机构是不懂投资的，长江电力是真正的财富。不管谁卖掉。都是你买入的机会，拥有长江电,未知,03-13 11:24
600900,你有有没有可能，我是说可能哈，长电被抢到涨停,未知,03-13 11:08
600900,这么大盘子还能上窜下跳真不容易,未知,03-13 10:42
600900,九连阳了，该调整了,未知,03-13 10:07
600900,算电协同，电力即算力,未知,03-13 11:19
600900,一直涨啊？不调整吗？,未知,03-13 11:06
600900,刺激,未知,03-13 11:05
600900,2026年第一季度业绩增长预告：同比增长30%以上！,未知,03-06 10:30
600900,长江电力超过30元就属于高估，大概率都会长期被套,未知,03-12 10:45
600900,啥时候才能上28啊,未知,03-13 10:59
600900,中国电建涨停了，也是水电,未知,03-13 10:13
600900,气笑了,未知,03-13 10:36
600900,手续费低的可以做题,未知,03-13 10:36
600900,别来了，我都准备跑路了，这玩意除非你买了就不看了，等到年底,未知,03-13 10:36
600900,趋势不明朗作壁上观,未知,03-13 10:28
600900,大神们，今天能到28吗,未知,03-13 10:16
600900,太辛苦了,未知,03-13 10:21
600900,泓的差不多了该下来了,未知,03-13 10:18
600900,为什么我买的我们都跟蜗牛一样？,未知,03-13 10:19
600900,每上进步一点点积少成多长期持有定不负,未知,03-13 10:15
600900,很多指数红了,未知,03-13 10:03
600900,我买了点长江,未知,03-13 10:02
600900,27.50是红线，小心别追高了，一到这价格就被捶死,未知,03-13 09:45
600900,绿电龙头,未知,03-13 09:53
600900,昨天收盘27.50太有意思了,未知,03-13 09:20
600900,长江电力：融资净买入2266.45万元，融资余额121.08亿元,未知,03-13 07:55
600900,以五年为期限长期持有，只想跑赢银行利率，可不可行？,未知,03-12 06:46
600900,券商还有一半下跌空间。说难听一点根本没有投资价值，90%的股票价格是离谱的，,未知,03-13 06:03
600900,长江电力是一次投入，长期收益，目前适合建水电的基点越来越少，是上天赐饭吃的行业，,未知,03-13 06:22
600900,毫无技术预测可言，支撑在哪里,未知,01-29 02:04
600900,卖飞了，祝留下的发财,未知,03-09 09:51
600900,照这么涨下去，我去年28.76的本很快就会回来了长电最近表现好的不可思议,未知,03-12 10:25
600900,股市里的钱是折腾完的，比如长江电力的分红1.00元，对于炒股的他们根本不在乎，他,未知,03-13 12:11
600900,26.1的本,未知,03-12 11:28
600900,四个龙头放水都装满大海了,未知,03-12 11:13
600900,成功t高了两毛钱,未知,03-12 03:19
600900,六个涨停？算电协同+业绩大增! 欢迎大家评论，谢谢你的关注！,未知,03-08 07:24
600900,长江电力近两年左右的沉默是为将来五年内站上50元做准备的。,未知,03-12 06:24
600900,长江电力天下第一，长江电力涨停，算力的尽头就是长江电力,未知,03-12 09:55
600900,赶紧跌到25让我重仓，我现在才100手,未知,03-12 03:31
600900,这波会到28吗？,未知,03-12 02:30
600900,长江电力好稳，想拿个十年吃股息没问题吧？,未知,03-12 01:59
600900,我还没上车呢，赶紧掉到26.5左右，我要上车,未知,03-12 02:18
600900,毛利率60%，26年，重大投资项目折旧逐步完成，剩下的几十年里基本上都是利润。更,未知,03-12 04:39
600900,长江三峡工程是百年工程，其性质是百年不会改变的，长期持有可以获得稳定的收益也是不,未知,03-12 07:11
600900,今天先建个底仓，慢慢来不着急,未知,03-12 01:26
600900,水电牛六个涨停？业绩大增+算电协同！！,未知,03-08 06:56
600900,南网能源和长江电力，我选了长江电力,未知,03-12 03:10
600900,长江电力是永久性能源资源股。是真正的财富。不建议二类人参与，一.国外资本。二。炒,未知,03-12 03:06
600900,加油！,未知,03-11 01:29
600900,国投电力涨不少了，轮也该轮到你了吧！,未知,03-12 01:57
600900,要突破了，坐轿子喽,未知,03-12 02:44
600900,每天活在上涨的恐惧中,未知,03-12 03:36
600900,看着飞得很高，实则0.59,未知,03-12 02:59
600900,为啥我2.48挂的50没成交,未知,03-12 03:01
600900,t飞了快下来让我上车,未知,03-12 02:50
600900,不管你半导体还是AI还是龙虾，背后都是发电！,未知,03-12 02:47
600900,稳得很,未知,03-12 02:38
600900,看见好几个万手哥都进来了,未知,03-12 02:33
600900,加油价值投资无敌,未知,03-12 02:09
600900,主力追涨，持股待涨,未知,03-12 01:32
600900,林子大了什么鸟都有，居然有人推荐很久没分红的豫能控股，脑袋嗡嗡响。,未知,03-12 01:54
600900,这么猛干什么，我都t没了,未知,03-12 02:01
600900,要不要这么猛啊。。吓得我都不敢T了,未知,03-12 01:55
600900,能到26吗,未知,03-12 11:39
600900,请问，若每次只买一手，需要哪些费用？,未知,03-12 01:08
600900,看看神华，它就是个侏儒。,未知,03-12 12:31
600900,扶不起的阿斗,未知,03-12 11:28
600900,他还会拉直线了？？？,未知,03-12 01:07
600900,确实垃圾,未知,03-12 10:37
600900,国投川投华能水电三家月线都涨了十几个点，长电只涨4个点，这家公司的管理层这么差劲,未知,03-12 10:46
600900,长江上游没水了吗？一直这么的跌？,未知,03-12 12:35
600900,今天怎么没人来避险啊？,未知,03-12 12:12
600900,该上场啦,未知,03-12 10:58
600900,下来27让我上车。,未知,03-12 11:28
600900,涨得多的不跌，没涨的一个劲的跌，心态都搞崩了,未知,03-12 11:10
600900,27.4进,未知,03-12 10:53
600900,不是大盘逆子吗,未知,03-12 10:49
600900,28买的啥时候能涨回来啊加油啊,未知,03-12 10:02
600900,真恶心人,未知,03-12 10:41
600900,28别想了，这个价格被控死了，不是散户能控制的，你只能跟着趋势，等半年一年，等他,未知,03-12 10:36
600900,卖了，留下的各位祝发财,未知,03-12 10:32
600900,快到26,未知,03-12 10:26
600900,拿稳，扶好，我说的,未知,03-12 10:16
600900,这个电力太拉了，还不如买绿力和大唐。,未知,03-12 09:40
600900,量化控盘，日内做t，散户只能看,未知,03-12 09:37
600900,年k看2012年的股价为什么是负的？哪里出错了？,未知,01-15 08:17
600900,我服了，还不如买电力ETF,未知,03-12 09:51
600900,挣口气吧,未知,03-12 09:31
600900,快点砸下来，我要建仓了,未知,03-12 09:34
600900,今天给你们科普一下核裂变。海水变能源，永远不可能。幻想。因为违背天道。,未知,03-12 08:31
600900,为什么不买高股息率的银行股票，因为银行自己的钱只有10%，也就是说你能保证90%,未知,03-12 08:59
600900,他走强的话，大盘该走熊了,未知,03-12 08:36
600900,一般都规律，从最低点上来10个点左右，会有一次回撤调整，还差一点,未知,03-12 08:42
600900,长江电力：融资净偿还5565.71万元，融资余额120.85亿元,未知,03-12 07:34
600900,从技术上分析，长江电力要调整很长时间了。这一时长要以年来计算了。除非一种情况出现,未知,03-12 01:49
600900,算力的尽头时长江电力,未知,03-12 04:35
600900,中国神华是有限资源，长江电力是无限资源，不懂投资，我慢慢教你。长江电力电价是火力,未知,03-12 02:19
600900,有人说我200元一股的长江电力是在瞎说，我给你数据，长江电力这二年是不是赚钱50,未知,03-12 01:52
600900,一个拿着无数个奖杯的公司。其实是最不讲诚信的公司。股价打对折处理。,未知,03-12 02:14
600900,不蹭热点。Ai时代的到来，电力负担很重，跟着16五计划走。不要跟我谈什么。石油，,未知,03-12 01:46
600900,听说这个股最近可以涨到45,未知,03-11 02:33
600900,股价是由分红决定的，投资者考虑的公司为什么会赚钱，是不是永久性赚钱，股价不是市场,未知,03-11 08:46
600900,8月公司公告控股股东三峡集团计划在未来12个月内通过二级市场增持公司股份，增持金,未知,03-11 05:11
600900,穷人玩的股票，长江电力,未知,03-11 06:25
600900,破100只是时间问题,未知,03-11 04:42
600900,家人们现在还能买吗,未知,03-11 06:24
600900,还值得长期坚守吗？,未知,01-27 09:42
600900,中国股民是不需要分红的，因为他们只要股票涨，他们个个是神仙。不食人间烟火。所以分,未知,03-11 07:18
600900,这犊子就是电力中的极品垃圾,未知,03-11 03:48
600900,前段时间还天天想着25元，现在傻眼了,未知,03-11 06:14
600900,蓄能高位，有望保障后续电量表现。2025年四季度以来，随着秋汛的开启主要流域来水,未知,03-11 05:09
600900,全年来看，公司发电量实现稳健增长，同时在来水改善背景下，公司参股投资收益同样有望,未知,03-11 05:09
600900,得益于下游的丰沛来水，四季度电量实现高速增长，带动公司四季度实现扣非归母净利润4,未知,03-11 05:08
600900,做长线，拿十年，锁仓了，十年后见,未知,03-11 11:31
600900,上涨趋势明显，期待下明天,未知,03-11 04:18
600900,南昌一位轮渡售票员熊小兰于2012年以约6元/股买入长江电力，持有14年，截至2,未知,03-11 02:18
600900,为什么科技股票要上市，因为不确定，要你们买单，这才是上市的真正意义，高大上，,未知,03-11 03:47
600900,看涨的太多，我溜啦,未知,03-11 02:47
600900,稍微涨点，各路牛鬼蛇神又跑出来吹了,未知,03-11 02:46
600900,长电已经多少年没涨停过了,未知,03-11 02:46
600900,垃圾东西，每次都要矮别人一大头,未知,03-11 02:44
600900,可以的！哈哈哈哈,未知,03-11 02:36
600900,这一波怎么跟华水和川投差那么远,未知,03-11 02:21
600900,龟速前进,未知,03-11 02:20
600900,上升趋势很强，已入手,未知,03-11 02:12
600900,吃掉2万手压单，航母这是要飞啊,未知,03-11 01:55
600900,你就是我的持仓平衡器,未知,03-11 01:45
600900,抽水储能前景还是不错的，为啥资本看不上，主要还是周期太长,未知,03-11 01:32
600900,今天能拉红感觉很不容易了,未知,03-11 01:11
600900,冲锋,未知,03-11 01:25
600900,这盘子太大了，拉不动,未知,03-11 01:15
600900,虽然不是白菜价，但是地板价，要求不要太高跑赢国债就行了，拿个三年再说,未知,03-11 12:43
600900,拿这货是不是彻底错过了整个牛市，从9_24到现在还在原地踏步,未知,03-11 11:33
600900,不要追了，这个快到头了,未知,03-11 12:50
600900,碎花步推进,未知,03-11 10:09
600900,上升趋势？,未知,03-11 10:26
600900,走势可真够恶心的，这就是60w股东的福报,未知,03-11 11:32
600900,一分钱玩几天啊,未知,03-11 10:50
600900,跟国投川投华能水电没法比,未知,03-11 11:29
600900,加纳,未知,03-11 11:23
600900,长江电力好公司，持有今年上30,未知,03-11 11:05
600900,砸的时候每天2个点哗哗的，涨的时候半死不活的,未知,03-11 11:04
600900,坐庄,未知,03-11 10:48
600900,$农业银行(SH601288)$$新疆天业(SH600075)$$长江电力(SH,未知,03-11 10:16
600900,今天必破26,未知,03-11 09:40
600900,不满仓，不空仓，股票走势不是散户能左右的。,未知,03-11 10:19
600900,持股刚好60天，分了红，做了T，还有2800股，高峰期6800股，难弄噢！,未知,03-10 05:22
600900,又有人被套了吧,未知,03-11 09:52
600900,等牛市回归再考虑减仓,未知,03-11 09:58
600900,加仓ing，所有的AI具身都需要电力，这是根基。,未知,03-11 09:43
600900,太阳能和风能还是最好的能源，希望能大力发展,未知,03-11 09:52
600900,去电力板块看了一下，原来它跌的还算好的了！,未知,03-11 09:40
